observation_date,DEXSZUS
2006-10-06,1.2607
2006-10-09,
2006-10-10,1.2691
2006-10-11,1.2702
2006-10-12,1.2708
2006-10-13,1.2752
2006-10-16,1.2715
2006-10-17,1.2645
2006-10-18,1.2721
2006-10-19,1.2621
2006-10-20,1.2587
2006-10-23,1.2680
2006-10-24,1.2658
2006-10-25,1.2648
2006-10-26,1.2567
2006-10-27,1.2496
2006-10-30,1.2488
2006-10-31,1.2424
2006-11-01,1.2433
2006-11-02,1.2443
2006-11-03,1.2549
2006-11-06,1.2566
2006-11-07,1.2460
2006-11-08,1.2494
2006-11-09,1.2421
2006-11-10,1.2388
2006-11-13,1.2441
2006-11-14,1.2449
2006-11-15,1.2472
2006-11-16,1.2467
2006-11-17,1.2443
2006-11-20,1.2434
2006-11-21,1.2419
2006-11-22,1.2276
2006-11-23,
2006-11-24,1.2114
2006-11-27,1.2083
2006-11-28,1.2062
2006-11-29,1.2098
2006-11-30,1.1966
2006-12-01,1.1947
2006-12-04,1.1947
2006-12-05,1.1911
2006-12-06,1.1933
2006-12-07,1.1953
2006-12-08,1.2039
2006-12-11,1.2036
2006-12-12,1.2030
2006-12-13,1.2063
2006-12-14,1.2126
2006-12-15,1.2207
2006-12-18,1.2243
2006-12-19,1.2141
2006-12-20,1.2169
2006-12-21,1.2165
2006-12-22,1.2207
2006-12-25,
2006-12-26,1.2200
2006-12-27,1.2253
2006-12-28,1.2207
2006-12-29,1.2195
2007-01-01,
2007-01-02,1.2125
2007-01-03,1.2263
2007-01-04,1.2314
2007-01-05,1.2366
2007-01-08,1.2357
2007-01-09,1.2417
2007-01-10,1.2459
2007-01-11,1.2482
2007-01-12,1.2485
2007-01-15,
2007-01-16,1.2480
2007-01-17,1.2456
2007-01-18,1.2496
2007-01-19,1.2479
2007-01-22,1.2484
2007-01-23,1.2404
2007-01-24,1.2481
2007-01-25,1.2439
2007-01-26,1.2534
2007-01-29,1.2528
2007-01-30,1.2530
2007-01-31,1.2470
2007-02-01,1.2427
2007-02-02,1.2476
2007-02-05,1.2481
2007-02-06,1.2414
2007-02-07,1.2398
2007-02-08,1.2471
2007-02-09,1.2484
2007-02-12,1.2532
2007-02-13,1.2489
2007-02-14,1.2399
2007-02-15,1.2362
2007-02-16,1.2341
2007-02-19,
2007-02-20,1.2369
2007-02-21,1.2393
2007-02-22,1.2383
2007-02-23,1.2332
2007-02-26,1.2327
2007-02-27,1.2205
2007-02-28,1.2189
2007-03-01,1.2226
2007-03-02,1.2173
2007-03-05,1.2218
2007-03-06,1.2241
2007-03-07,1.2208
2007-03-08,1.2287
2007-03-09,1.2332
2007-03-12,1.2250
2007-03-13,1.2218
2007-03-14,1.2139
2007-03-15,1.2142
2007-03-16,1.2079
2007-03-19,1.2125
2007-03-20,1.2137
2007-03-21,1.2151
2007-03-22,1.2115
2007-03-23,1.2169
2007-03-26,1.2144
2007-03-27,1.2130
2007-03-28,1.2147
2007-03-29,1.2166
2007-03-30,1.2126
2007-04-02,1.2139
2007-04-03,1.2192
2007-04-04,1.2194
2007-04-05,1.2145
2007-04-06,1.2215
2007-04-09,1.2250
2007-04-10,1.2165
2007-04-11,1.2194
2007-04-12,1.2157
2007-04-13,1.2154
2007-04-16,1.2132
2007-04-17,1.2092
2007-04-18,1.2056
2007-04-19,1.2044
2007-04-20,1.2081
2007-04-23,1.2088
2007-04-24,1.2031
2007-04-25,1.2030
2007-04-26,1.2092
2007-04-27,1.2081
2007-04-30,1.2064
2007-05-01,1.2151
2007-05-02,1.2138
2007-05-03,1.2151
2007-05-04,1.2115
2007-05-07,1.2096
2007-05-08,1.2182
2007-05-09,1.2165
2007-05-10,1.2192
2007-05-11,1.2188
2007-05-14,1.2194
2007-05-15,1.2135
2007-05-16,1.2220
2007-05-17,1.2268
2007-05-18,1.2267
2007-05-21,1.2306
2007-05-22,1.2300
2007-05-23,1.2266
2007-05-24,1.2294
2007-05-25,1.2281
2007-05-28,
2007-05-29,1.2227
2007-05-30,1.2259
2007-05-31,1.2252
2007-06-01,1.2299
2007-06-04,1.2231
2007-06-05,1.2187
2007-06-06,1.2176
2007-06-07,1.2243
2007-06-08,1.2345
2007-06-11,1.2386
2007-06-12,1.2424
2007-06-13,1.2447
2007-06-14,1.2452
2007-06-15,1.2428
2007-06-18,1.2409
2007-06-19,1.2402
2007-06-20,1.2374
2007-06-21,1.2404
2007-06-22,1.2316
2007-06-25,1.2305
2007-06-26,1.2284
2007-06-27,1.2291
2007-06-28,1.2286
2007-06-29,1.2240
2007-07-02,1.2112
2007-07-03,1.2152
2007-07-04,
2007-07-05,1.2178
2007-07-06,1.2181
2007-07-09,1.2170
2007-07-10,1.2074
2007-07-11,1.2044
2007-07-12,1.2033
2007-07-13,1.2019
2007-07-16,1.2018
2007-07-17,1.2030
2007-07-18,1.1997
2007-07-19,1.2023
2007-07-20,1.1998
2007-07-23,1.2054
2007-07-24,1.2050
2007-07-25,1.2140
2007-07-26,1.2068
2007-07-27,1.2073
2007-07-30,1.2015
2007-07-31,1.2021
2007-08-01,1.2013
2007-08-02,1.2060
2007-08-03,1.1933
2007-08-06,1.1873
2007-08-07,1.1954
2007-08-08,1.1946
2007-08-09,1.1967
2007-08-10,1.1969
2007-08-13,1.2057
2007-08-14,1.2095
2007-08-15,1.2181
2007-08-16,1.2175
2007-08-17,1.2043
2007-08-20,1.2066
2007-08-21,1.2033
2007-08-22,1.2062
2007-08-23,1.2061
2007-08-24,1.2015
2007-08-27,1.2032
2007-08-28,1.2006
2007-08-29,1.1986
2007-08-30,1.2032
2007-08-31,1.2071
2007-09-03,1.2071
2007-09-04,1.2109
2007-09-05,1.2025
2007-09-06,1.2008
2007-09-07,1.1882
2007-09-10,1.1860
2007-09-11,1.1864
2007-09-12,1.1844
2007-09-13,1.1870
2007-09-14,1.1914
2007-09-17,1.1874
2007-09-18,1.1891
2007-09-19,1.1856
2007-09-20,1.1697
2007-09-21,1.1735
2007-09-24,1.1739
2007-09-25,1.1681
2007-09-26,1.1710
2007-09-27,1.1735
2007-09-28,1.1672
2007-10-01,1.1683
2007-10-02,1.1750
2007-10-03,1.1791
2007-10-04,1.1752
2007-10-05,1.1760
2007-10-08,1.1760
2007-10-09,1.1838
2007-10-10,1.1808
2007-10-11,1.1801
2007-10-12,1.1852
2007-10-15,1.1799
2007-10-16,1.1831
2007-10-17,1.1816
2007-10-18,1.1697
2007-10-19,1.1718
2007-10-22,1.1777
2007-10-23,1.1727
2007-10-24,1.1726
2007-10-25,1.1671
2007-10-26,1.1627
2007-10-29,1.1654
2007-10-30,1.1615
2007-10-31,1.1589
2007-11-01,1.1591
2007-11-02,1.1543
2007-11-05,1.1536
2007-11-06,1.1453
2007-11-07,1.1335
2007-11-08,1.1265
2007-11-09,1.1232
2007-11-12,
2007-11-13,1.1256
2007-11-14,1.1222
2007-11-15,1.1224
2007-11-16,1.1170
2007-11-19,1.1163
2007-11-20,1.1099
2007-11-21,1.1037
2007-11-22,1.1037
2007-11-23,1.1026
2007-11-26,1.1005
2007-11-27,1.1054
2007-11-28,1.1186
2007-11-29,1.1177
2007-11-30,1.1287
2007-12-03,1.1291
2007-12-04,1.1172
2007-12-05,1.1249
2007-12-06,1.1276
2007-12-07,1.1296
2007-12-10,1.1276
2007-12-11,1.1330
2007-12-12,1.1355
2007-12-13,1.1432
2007-12-14,1.1536
2007-12-17,1.1522
2007-12-18,1.1529
2007-12-19,1.1563
2007-12-20,1.1563
2007-12-21,1.1566
2007-12-24,1.1567
2007-12-25,
2007-12-26,1.1504
2007-12-27,1.1409
2007-12-28,1.1275
2007-12-31,1.1329
2008-01-01,
2008-01-02,1.1174
2008-01-03,1.1134
2008-01-04,1.1064
2008-01-07,1.1176
2008-01-08,1.1138
2008-01-09,1.1151
2008-01-10,1.1069
2008-01-11,1.1026
2008-01-14,1.0928
2008-01-15,1.0917
2008-01-16,1.1008
2008-01-17,1.0993
2008-01-18,1.1010
2008-01-21,
2008-01-22,1.0986
2008-01-23,1.0898
2008-01-24,1.0869
2008-01-25,1.0986
2008-01-28,1.0878
2008-01-29,1.0940
2008-01-30,1.0927
2008-01-31,1.0845
2008-02-01,1.0821
2008-02-04,1.0892
2008-02-05,1.1005
2008-02-06,1.0977
2008-02-07,1.1049
2008-02-08,1.1038
2008-02-11,1.1023
2008-02-12,1.1006
2008-02-13,1.1074
2008-02-14,1.0984
2008-02-15,1.0913
2008-02-18,
2008-02-19,1.0930
2008-02-20,1.1003
2008-02-21,1.0916
2008-02-22,1.0856
2008-02-25,1.0856
2008-02-26,1.0849
2008-02-27,1.0637
2008-02-28,1.0533
2008-02-29,1.0435
2008-03-03,1.0431
2008-03-04,1.0354
2008-03-05,1.0364
2008-03-06,1.0291
2008-03-07,1.0250
2008-03-10,1.0192
2008-03-11,1.0292
2008-03-12,1.0217
2008-03-13,1.0116
2008-03-14,1.0072
2008-03-17,0.9860
2008-03-18,0.9899
2008-03-19,1.0006
2008-03-20,1.0107
2008-03-21,1.0085
2008-03-24,1.0230
2008-03-25,1.0088
2008-03-26,0.9955
2008-03-27,0.9932
2008-03-28,0.9981
2008-03-31,0.9921
2008-04-01,1.0108
2008-04-02,1.0148
2008-04-03,1.0079
2008-04-04,1.0052
2008-04-07,1.0144
2008-04-08,1.0140
2008-04-09,1.0019
2008-04-10,1.0051
2008-04-11,1.0016
2008-04-14,0.9975
2008-04-15,1.0019
2008-04-16,0.9979
2008-04-17,1.0025
2008-04-18,1.0253
2008-04-21,1.0121
2008-04-22,1.0004
2008-04-23,1.0146
2008-04-24,1.0341
2008-04-25,1.0335
2008-04-28,1.0339
2008-04-29,1.0329
2008-04-30,1.0422
2008-05-01,1.0478
2008-05-02,1.0562
2008-05-05,1.0539
2008-05-06,1.0485
2008-05-07,1.0583
2008-05-08,1.0510
2008-05-09,1.0432
2008-05-12,1.0443
2008-05-13,1.0490
2008-05-14,1.0558
2008-05-15,1.0531
2008-05-16,1.0448
2008-05-19,1.0545
2008-05-20,1.0376
2008-05-21,1.0297
2008-05-22,1.0324
2008-05-23,1.0235
2008-05-26,
2008-05-27,1.0284
2008-05-28,1.0382
2008-05-29,1.0480
2008-05-30,1.0426
2008-06-02,1.0379
2008-06-03,1.0437
2008-06-04,1.0408
2008-06-05,1.0398
2008-06-06,1.0237
2008-06-09,1.0237
2008-06-10,1.0404
2008-06-11,1.0328
2008-06-12,1.0441
2008-06-13,1.0485
2008-06-16,1.0435
2008-06-17,1.0428
2008-06-18,1.0413
2008-06-19,1.0457
2008-06-20,1.0345
2008-06-23,1.0474
2008-06-24,1.0384
2008-06-25,1.0424
2008-06-26,1.0274
2008-06-27,1.0205
2008-06-30,1.0202
2008-07-01,1.0183
2008-07-02,1.0151
2008-07-03,1.0273
2008-07-04,
2008-07-07,1.0328
2008-07-08,1.0324
2008-07-09,1.0301
2008-07-10,1.0282
2008-07-11,1.0179
2008-07-14,1.0162
2008-07-15,1.0089
2008-07-16,1.0148
2008-07-17,1.0197
2008-07-18,1.0207
2008-07-21,1.0207
2008-07-22,1.0283
2008-07-23,1.0372
2008-07-24,1.0390
2008-07-25,1.0386
2008-07-28,1.0332
2008-07-29,1.0454
2008-07-30,1.0484
2008-07-31,1.0489
2008-08-01,1.0480
2008-08-04,1.0492
2008-08-05,1.0548
2008-08-06,1.0602
2008-08-07,1.0617
2008-08-08,1.0801
2008-08-11,1.0828
2008-08-12,1.0880
2008-08-13,1.0855
2008-08-14,1.0911
2008-08-15,1.0960
2008-08-18,1.0959
2008-08-19,1.0927
2008-08-20,1.1008
2008-08-21,1.0862
2008-08-22,1.0970
2008-08-25,1.0926
2008-08-26,1.1004
2008-08-27,1.1009
2008-08-28,1.0994
2008-08-29,1.1019
2008-09-01,
2008-09-02,1.1070
2008-09-03,1.1055
2008-09-04,1.1094
2008-09-05,1.1110
2008-09-08,1.1306
2008-09-09,1.1250
2008-09-10,1.1360
2008-09-11,1.1395
2008-09-12,1.1335
2008-09-15,1.1194
2008-09-16,1.1199
2008-09-17,1.1208
2008-09-18,1.0988
2008-09-19,1.1107
2008-09-22,1.0834
2008-09-23,1.0813
2008-09-24,1.0889
2008-09-25,1.0883
2008-09-26,1.0890
2008-09-29,1.0964
2008-09-30,1.1189
2008-10-01,1.1209
2008-10-02,1.1339
2008-10-03,1.1295
2008-10-06,1.1456
2008-10-07,1.1399
2008-10-08,1.1272
2008-10-09,1.1311
2008-10-10,1.1221
2008-10-13,
2008-10-14,1.1347
2008-10-15,1.1346
2008-10-16,1.1332
2008-10-17,1.1339
2008-10-20,1.1511
2008-10-21,1.1581
2008-10-22,1.1656
2008-10-23,1.1625
2008-10-24,1.1526
2008-10-27,1.1581
2008-10-28,1.1612
2008-10-29,1.1371
2008-10-30,1.1450
2008-10-31,1.1669
2008-11-03,1.1681
2008-11-04,1.1627
2008-11-05,1.1606
2008-11-06,1.1745
2008-11-07,1.1761
2008-11-10,1.1784
2008-11-11,
2008-11-12,1.1790
2008-11-13,1.1995
2008-11-14,1.1870
2008-11-17,1.1954
2008-11-18,1.1976
2008-11-19,1.2103
2008-11-20,1.2197
2008-11-21,1.2237
2008-11-24,1.1968
2008-11-25,1.1863
2008-11-26,1.2064
2008-11-27,
2008-11-28,1.2165
2008-12-01,1.2076
2008-12-02,1.2062
2008-12-03,1.2142
2008-12-04,1.1971
2008-12-05,1.2238
2008-12-08,1.2036
2008-12-09,1.2062
2008-12-10,1.1949
2008-12-11,1.1872
2008-12-12,1.1796
2008-12-15,1.1590
2008-12-16,1.1406
2008-12-17,1.0852
2008-12-18,1.0775
2008-12-19,1.1105
2008-12-22,1.0949
2008-12-23,1.0856
2008-12-24,1.0788
2008-12-25,
2008-12-26,1.0700
2008-12-29,1.0414
2008-12-30,1.0567
2008-12-31,1.0673
2009-01-01,
2009-01-02,1.0685
2009-01-05,1.1077
2009-01-06,1.1212
2009-01-07,1.0941
2009-01-08,1.0925
2009-01-09,1.1096
2009-01-12,1.1139
2009-01-13,1.1212
2009-01-14,1.1179
2009-01-15,1.1232
2009-01-16,1.1177
2009-01-19,
2009-01-20,1.1432
2009-01-21,1.1473
2009-01-22,1.1538
2009-01-23,1.1629
2009-01-26,1.1437
2009-01-27,1.1388
2009-01-28,1.1442
2009-01-29,1.1507
2009-01-30,1.1612
2009-02-02,1.1640
2009-02-03,1.1419
2009-02-04,1.1579
2009-02-05,1.1654
2009-02-06,1.1694
2009-02-09,1.1566
2009-02-10,1.1535
2009-02-11,1.1599
2009-02-12,1.1634
2009-02-13,1.1581
2009-02-16,
2009-02-17,1.1744
2009-02-18,1.1813
2009-02-19,1.1742
2009-02-20,1.1681
2009-02-23,1.1633
2009-02-24,1.1670
2009-02-25,1.1646
2009-02-26,1.1647
2009-02-27,1.1672
2009-03-02,1.1723
2009-03-03,1.1755
2009-03-04,1.1762
2009-03-05,1.1727
2009-03-06,1.1525
2009-03-09,1.1634
2009-03-10,1.1540
2009-03-11,1.1585
2009-03-12,1.1893
2009-03-13,1.1880
2009-03-16,1.1819
2009-03-17,1.1826
2009-03-18,1.1667
2009-03-19,1.1184
2009-03-20,1.1243
2009-03-23,1.1290
2009-03-24,1.1285
2009-03-25,1.1239
2009-03-26,1.1272
2009-03-27,1.1435
2009-03-30,1.1532
2009-03-31,1.1395
2009-04-01,1.1465
2009-04-02,1.1349
2009-04-03,1.1321
2009-04-06,1.1388
2009-04-07,1.1443
2009-04-08,1.1459
2009-04-09,1.1583
2009-04-10,1.1575
2009-04-13,1.1356
2009-04-14,1.1387
2009-04-15,1.1453
2009-04-16,1.1471
2009-04-17,1.1674
2009-04-20,1.1713
2009-04-21,1.1654
2009-04-22,1.1634
2009-04-23,1.1581
2009-04-24,1.1368
2009-04-27,1.1472
2009-04-28,1.1517
2009-04-29,1.1309
2009-04-30,1.1402
2009-05-01,1.1364
2009-05-04,1.1289
2009-05-05,1.1297
2009-05-06,1.1313
2009-05-07,1.1278
2009-05-08,1.1202
2009-05-11,1.1067
2009-05-12,1.1052
2009-05-13,1.1061
2009-05-14,1.1060
2009-05-15,1.1132
2009-05-18,1.1181
2009-05-19,1.1121
2009-05-20,1.1022
2009-05-21,1.1010
2009-05-22,1.0847
2009-05-25,
2009-05-26,1.0833
2009-05-27,1.0861
2009-05-28,1.0838
2009-05-29,1.0692
2009-06-01,1.0688
2009-06-02,1.0624
2009-06-03,1.0684
2009-06-04,1.0679
2009-06-05,1.0852
2009-06-08,1.0929
2009-06-09,1.0822
2009-06-10,1.0816
2009-06-11,1.0721
2009-06-12,1.0756
2009-06-15,1.0942
2009-06-16,1.0853
2009-06-17,1.0870
2009-06-18,1.0827
2009-06-19,1.0773
2009-06-22,1.0875
2009-06-23,1.0707
2009-06-24,1.0842
2009-06-25,1.0960
2009-06-26,1.0856
2009-06-29,1.0849
2009-06-30,1.0867
2009-07-01,1.0720
2009-07-02,1.0836
2009-07-03,1.0863
2009-07-06,1.0877
2009-07-07,1.0858
2009-07-08,1.0923
2009-07-09,1.0773
2009-07-10,1.0856
2009-07-13,1.0842
2009-07-14,1.0850
2009-07-15,1.0746
2009-07-16,1.0755
2009-07-17,1.0766
2009-07-20,1.0688
2009-07-21,1.0677
2009-07-22,1.0659
2009-07-23,1.0667
2009-07-24,1.0701
2009-07-27,1.0729
2009-07-28,1.0704
2009-07-29,1.0882
2009-07-30,1.0894
2009-07-31,1.0668
2009-08-03,1.0578
2009-08-04,1.0605
2009-08-05,1.0630
2009-08-06,1.0658
2009-08-07,1.0826
2009-08-10,1.0855
2009-08-11,1.0825
2009-08-12,1.0765
2009-08-13,1.0715
2009-08-14,1.0719
2009-08-17,1.0787
2009-08-18,1.0795
2009-08-19,1.0630
2009-08-20,1.0659
2009-08-21,1.0613
2009-08-24,1.0606
2009-08-25,1.0575
2009-08-26,1.0697
2009-08-27,1.0667
2009-08-28,1.0560
2009-08-31,1.0569
2009-09-01,1.0653
2009-09-02,1.0628
2009-09-03,1.0598
2009-09-04,1.0613
2009-09-07,
2009-09-08,1.0463
2009-09-09,1.0403
2009-09-10,1.0396
2009-09-11,1.0373
2009-09-14,1.0359
2009-09-15,1.0374
2009-09-16,1.0328
2009-09-17,1.0290
2009-09-18,1.0293
2009-09-21,1.0317
2009-09-22,1.0237
2009-09-23,1.0259
2009-09-24,1.0279
2009-09-25,1.0277
2009-09-28,1.0301
2009-09-29,1.0385
2009-09-30,1.0375
2009-10-01,1.0424
2009-10-02,1.0345
2009-10-05,1.0322
2009-10-06,1.0248
2009-10-07,1.0333
2009-10-08,1.0270
2009-10-09,1.0316
2009-10-12,
2009-10-13,1.0230
2009-10-14,1.0172
2009-10-15,1.0136
2009-10-16,1.0188
2009-10-19,1.0130
2009-10-20,1.0144
2009-10-21,1.0064
2009-10-22,1.0069
2009-10-23,1.0070
2009-10-26,1.0136
2009-10-27,1.0218
2009-10-28,1.0232
2009-10-29,1.0194
2009-10-30,1.0238
2009-11-02,1.0177
2009-11-03,1.0306
2009-11-04,1.0183
2009-11-05,1.0170
2009-11-06,1.0182
2009-11-09,1.0077
2009-11-10,1.0092
2009-11-11,
2009-11-12,1.0164
2009-11-13,1.0141
2009-11-16,1.0075
2009-11-17,1.0192
2009-11-18,1.0080
2009-11-19,1.0149
2009-11-20,1.0177
2009-11-23,1.0097
2009-11-24,1.0116
2009-11-25,1.0004
2009-11-26,
2009-11-27,1.0063
2009-11-30,1.0050
2009-12-01,0.9984
2009-12-02,1.0006
2009-12-03,0.9995
2009-12-04,1.0136
2009-12-07,1.0199
2009-12-08,1.0245
2009-12-09,1.0262
2009-12-10,1.0270
2009-12-11,1.0356
2009-12-14,1.0321
2009-12-15,1.0421
2009-12-16,1.0355
2009-12-17,1.0491
2009-12-18,1.0452
2009-12-21,1.0441
2009-12-22,1.0486
2009-12-23,1.0380
2009-12-24,1.0369
2009-12-25,
2009-12-28,1.0341
2009-12-29,1.0365
2009-12-30,1.0391
2009-12-31,1.0358
2010-01-01,
2010-01-04,1.0294
2010-01-05,1.0322
2010-01-06,1.0282
2010-01-07,1.0341
2010-01-08,1.0296
2010-01-11,1.0154
2010-01-12,1.0160
2010-01-13,1.0194
2010-01-14,1.0206
2010-01-15,1.0264
2010-01-18,
2010-01-19,1.0340
2010-01-20,1.0453
2010-01-21,1.0426
2010-01-22,1.0400
2010-01-25,1.0403
2010-01-26,1.0466
2010-01-27,1.0472
2010-01-28,1.0517
2010-01-29,1.0557
2010-02-01,1.0586
2010-02-02,1.0557
2010-02-03,1.0590
2010-02-04,1.0655
2010-02-05,1.0779
2010-02-08,1.0696
2010-02-09,1.0641
2010-02-10,1.0682
2010-02-11,1.0747
2010-02-12,1.0767
2010-02-15,
2010-02-16,1.0681
2010-02-17,1.0768
2010-02-18,1.0806
2010-02-19,1.0824
2010-02-22,1.0773
2010-02-23,1.0818
2010-02-24,1.0779
2010-02-25,1.0858
2010-02-26,1.0711
2010-03-01,1.0827
2010-03-02,1.0790
2010-03-03,1.0652
2010-03-04,1.0780
2010-03-05,1.0751
2010-03-08,1.0744
2010-03-09,1.0765
2010-03-10,1.0702
2010-03-11,1.0689
2010-03-12,1.0599
2010-03-15,1.0635
2010-03-16,1.0556
2010-03-17,1.0551
2010-03-18,1.0630
2010-03-19,1.0615
2010-03-22,1.0580
2010-03-23,1.0561
2010-03-24,1.0692
2010-03-25,1.0697
2010-03-26,1.0662
2010-03-29,1.0634
2010-03-30,1.0671
2010-03-31,1.0528
2010-04-01,1.0559
2010-04-02,1.0632
2010-04-05,1.0619
2010-04-06,1.0704
2010-04-07,1.0716
2010-04-08,1.0723
2010-04-09,1.0672
2010-04-12,1.0598
2010-04-13,1.0573
2010-04-14,1.0512
2010-04-15,1.0595
2010-04-16,1.0624
2010-04-19,1.0650
2010-04-20,1.0673
2010-04-21,1.0708
2010-04-22,1.0778
2010-04-23,1.0743
2010-04-26,1.0753
2010-04-27,1.0837
2010-04-28,1.0910
2010-04-29,1.0824
2010-04-30,1.0767
2010-05-03,1.0868
2010-05-04,1.0987
2010-05-05,1.1118
2010-05-06,1.1092
2010-05-07,1.1085
2010-05-10,1.1069
2010-05-11,1.1059
2010-05-12,1.1101
2010-05-13,1.1146
2010-05-14,1.1304
2010-05-17,1.1392
2010-05-18,1.1342
2010-05-19,1.1564
2010-05-20,1.1500
2010-05-21,1.1485
2010-05-24,1.1561
2010-05-25,1.1593
2010-05-26,1.1602
2010-05-27,1.1500
2010-05-28,1.1534
2010-05-31,
2010-06-01,1.1548
2010-06-02,1.1575
2010-06-03,1.1540
2010-06-04,1.1614
2010-06-07,1.1613
2010-06-08,1.1510
2010-06-09,1.1455
2010-06-10,1.1418
2010-06-11,1.1521
2010-06-14,1.1378
2010-06-15,1.1310
2010-06-16,1.1267
2010-06-17,1.1137
2010-06-18,1.1107
2010-06-21,1.1080
2010-06-22,1.1047
2010-06-23,1.1053
2010-06-24,1.1048
2010-06-25,1.0937
2010-06-28,1.0860
2010-06-29,1.0810
2010-06-30,1.0774
2010-07-01,1.0675
2010-07-02,1.0635
2010-07-05,
2010-07-06,1.0587
2010-07-07,1.0545
2010-07-08,1.0502
2010-07-09,1.0577
2010-07-12,1.0621
2010-07-13,1.0524
2010-07-14,1.0556
2010-07-15,1.0421
2010-07-16,1.0522
2010-07-19,1.0524
2010-07-20,1.0481
2010-07-21,1.0520
2010-07-22,1.0403
2010-07-23,1.0529
2010-07-26,1.0480
2010-07-27,1.0622
2010-07-28,1.0578
2010-07-29,1.0412
2010-07-30,1.0410
2010-08-02,1.0379
2010-08-03,1.0384
2010-08-04,1.0514
2010-08-05,1.0475
2010-08-06,1.0365
2010-08-09,1.0457
2010-08-10,1.0575
2010-08-11,1.0584
2010-08-12,1.0485
2010-08-13,1.0526
2010-08-16,1.0378
2010-08-17,1.0434
2010-08-18,1.0404
2010-08-19,1.0310
2010-08-20,1.0372
2010-08-23,1.0391
2010-08-24,1.0307
2010-08-25,1.0273
2010-08-26,1.0253
2010-08-27,1.0268
2010-08-30,1.0244
2010-08-31,1.0150
2010-09-01,1.0149
2010-09-02,1.0118
2010-09-03,1.0174
2010-09-06,
2010-09-07,1.0114
2010-09-08,1.0106
2010-09-09,1.0149
2010-09-10,1.0175
2010-09-13,1.0079
2010-09-14,0.9938
2010-09-15,1.0032
2010-09-16,1.0143
2010-09-17,1.0092
2010-09-20,1.0050
2010-09-21,1.0038
2010-09-22,0.9865
2010-09-23,0.9843
2010-09-24,0.9828
2010-09-27,0.9831
2010-09-28,0.9756
2010-09-29,0.9752
2010-09-30,0.9808
2010-10-01,0.9761
2010-10-04,0.9723
2010-10-05,0.9663
2010-10-06,0.9604
2010-10-07,0.9667
2010-10-08,0.9609
2010-10-11,
2010-10-12,0.9593
2010-10-13,0.9588
2010-10-14,0.9530
2010-10-15,0.9562
2010-10-18,0.9558
2010-10-19,0.9702
2010-10-20,0.9615
2010-10-21,0.9642
2010-10-22,0.9792
2010-10-25,0.9711
2010-10-26,0.9824
2010-10-27,0.9893
2010-10-28,0.9834
2010-10-29,0.9850
2010-11-01,0.9935
2010-11-02,0.9782
2010-11-03,0.9793
2010-11-04,0.9629
2010-11-05,0.9580
2010-11-08,0.9642
2010-11-09,0.9646
2010-11-10,0.9739
2010-11-11,
2010-11-12,0.9758
2010-11-15,0.9837
2010-11-16,0.9924
2010-11-17,0.9895
2010-11-18,0.9969
2010-11-19,0.9979
2010-11-22,0.9917
2010-11-23,0.9951
2010-11-24,0.9945
2010-11-25,
2010-11-26,1.0016
2010-11-29,1.0012
2010-11-30,0.9985
2010-12-01,0.9997
2010-12-02,0.9901
2010-12-03,0.9764
2010-12-06,0.9848
2010-12-07,0.9828
2010-12-08,0.9879
2010-12-09,0.9846
2010-12-10,0.9796
2010-12-13,0.9668
2010-12-14,0.9610
2010-12-15,0.9619
2010-12-16,0.9660
2010-12-17,0.9707
2010-12-20,0.9638
2010-12-21,0.9585
2010-12-22,0.9503
2010-12-23,0.9620
2010-12-24,
2010-12-27,0.9626
2010-12-28,0.9516
2010-12-29,0.9496
2010-12-30,0.9369
2010-12-31,
2011-01-03,0.9329
2011-01-04,0.9478
2011-01-05,0.9644
2011-01-06,0.9630
2011-01-07,0.9650
2011-01-10,0.9686
2011-01-11,0.9755
2011-01-12,0.9717
2011-01-13,0.9624
2011-01-14,0.9657
2011-01-17,
2011-01-18,0.9633
2011-01-19,0.9585
2011-01-20,0.9656
2011-01-21,0.9590
2011-01-24,0.9488
2011-01-25,0.9451
2011-01-26,0.9436
2011-01-27,0.9464
2011-01-28,0.9429
2011-01-31,0.9402
2011-02-01,0.9388
2011-02-02,0.9406
2011-02-03,0.9435
2011-02-04,0.9557
2011-02-07,0.9569
2011-02-08,0.9570
2011-02-09,0.9611
2011-02-10,0.9659
2011-02-11,0.9755
2011-02-14,0.9708
2011-02-15,0.9677
2011-02-16,0.9616
2011-02-17,0.9508
2011-02-18,0.9483
2011-02-21,
2011-02-22,0.9393
2011-02-23,0.9320
2011-02-24,0.9252
2011-02-25,0.9282
2011-02-28,0.9305
2011-03-01,0.9284
2011-03-02,0.9220
2011-03-03,0.9306
2011-03-04,0.9263
2011-03-07,0.9256
2011-03-08,0.9346
2011-03-09,0.9298
2011-03-10,0.9320
2011-03-11,0.9276
2011-03-14,0.9253
2011-03-15,0.9187
2011-03-16,0.9120
2011-03-17,0.8998
2011-03-18,0.9025
2011-03-21,0.9057
2011-03-22,0.9041
2011-03-23,0.9064
2011-03-24,0.9061
2011-03-25,0.9143
2011-03-28,0.9169
2011-03-29,0.9205
2011-03-30,0.9213
2011-03-31,0.9157
2011-04-01,0.9243
2011-04-04,0.9224
2011-04-05,0.9242
2011-04-06,0.9172
2011-04-07,0.9178
2011-04-08,0.9105
2011-04-11,0.9067
2011-04-12,0.8980
2011-04-13,0.8939
