date,France,Australia,Germany,Japan,Switzerland,Britain,USA
10-2009,-0.032116094166078524,-0.007232759884872042,-0.032851420664842035,-0.007121881654362117,-0.0019022991714977566,0.003807207629652254,-0.028072
11-2009,-0.01137991822061013,-0.0030967168809391543,0.00794139725600429,-0.0682028025707272,-0.018402287933156347,-0.0019571539868866727,0.057075
12-2009,0.03308495202473294,0.047542243606382595,0.025815343896024467,0.06690763996143967,0.03502057610279197,0.03744861588025317,0.028475
01-2010,-0.0724663571508457,-0.08251660789503923,-0.08052058047218613,0.003683015007847734,-0.045491714975893216,-0.06285358630546345,-0.037172
02-2010,-0.018153162893996155,0.047619606568191086,-0.013372039152162896,-0.013418331862002253,0.039041759549609534,-0.0040332514255198015,0.034744
03-2010,0.05677012543119497,0.07108110623930908,0.07405085059501126,0.06875454233443179,0.04471833024635852,0.08374656538930325,0.063668
04-2010,-0.08326649555906862,-0.07034800795583673,-0.0601637017946578,0.025850202169886982,-0.0716127583017303,-0.05256438884134873,0.020036
05-2010,-0.07846839149200224,-0.09642206706739376,-0.05489265032931456,-0.09328764210836193,-0.035447951158649516,-0.058816386215624794,-0.07924
06-2010,0.03262364874465806,0.0009279987379902099,0.05278703115565975,-0.0003360491909247809,0.046915782423162744,-0.007727569577022364,-0.05078
07-2010,0.06265619708490977,0.06791571038880284,0.03805213987875811,0.032909318587582836,0.04198526895237231,0.09751142969822779,0.07036
08-2010,-0.018121972016904686,0.03481355245513851,-0.014129164795767868,-0.03976135156172478,0.030331097012405106,-0.006748224920792412,-0.042863
09-2010,0.13039824681708256,0.09658775261315133,0.11986890464668498,0.071630648378042,0.0631345042497291,0.08010430285634773,0.091628
10-2010,0.018116139619728466,0.027287963817915983,0.03603340236222374,-0.03321520655972077,0.006210914387314137,0.02515661069548769,0.038591
11-2010,-0.07746184376072562,-0.002761317029077892,-0.025564578293975182,0.05072951884765953,-0.0006959550853502527,-0.04819478061665938,0.005117
12-2010,0.061601159953107,0.042188921394153533,0.053564540874630806,0.05327628875085422,0.04047879283828437,0.08022761158043545,0.067182
01-2011,0.06048586752070895,0.014824662843176961,0.03879288142137627,0.014935630053008131,0.0075892983871113096,0.01798905262519246,0.019183
02-2011,0.053557930048575564,0.025359970498274542,0.04937258439802594,0.055777607470269164,0.06199153917351352,0.02610200814306185,0.038156
03-2011,0.004607028800843738,0.053865716997497204,0.012801656381920878,-0.08866993545782786,0.0005913628917848524,-0.0005164204730417898,0.003341
04-2011,0.024311029975421894,0.0024082536532110677,0.0429719959585535,0.008934816643037191,0.06241826478016588,0.02733041411211934,0.028597
05-2011,0.008886810952686952,-0.026172853973372767,-0.013919942821097098,-0.0035535125877091955,0.03600889915639427,-0.010615005936097766,-0.014948
06-2011,-0.011276684191854125,-0.008246068813753338,-0.00048197104760983045,0.028118345107006837,-0.034795840766922104,-0.009798756546838816,-0.018447
07-2011,-0.054580339522388166,-0.05764230510107804,-0.028311833877553205,0.02079648880751961,-0.025632986806225833,-0.009485242567026542,-0.022534
08-2011,-0.13657323789978648,-0.04601916032864639,-0.19829858476321427,-0.07451527270300062,-0.1579804333085798,-0.10572458876975721,-0.057564
09-2011,-0.08243504180283379,-0.06724124740663795,-0.058112650440043434,0.0025849052682835882,-0.033131785379200474,-0.04395832542189515,-0.084983
10-2011,0.06008444079049169,0.06524215298108671,0.08637013942732219,-0.010230492496371535,0.030128341338542475,0.07549455761823265,0.114146
11-2011,-0.06416595690053417,-0.03237935667874936,-0.04055305462374015,-0.04837106769948374,-0.046410605592606236,-0.021387659590909824,-0.00627
12-2011,-0.02199991315830374,0.012839071982670314,-0.04332663895624378,0.015214332406319198,0.03013361262913472,0.0015506382439753885,0.003676
01-2012,0.07861080099342987,0.08240942062806877,0.11445459289850168,0.011882350774085282,0.044254846073818355,0.04710774494644432,0.054106
